activity_date,period_role,period_start,period_end,period_days,period_label,source_type,site_location,equipment_type,operational_equipment_class,fleet_display_name,fleet_ident,fleet_specific,ahs_mode,tum_equipment_count,truck_count,source_truck_count_observed,operating_hours,operating_hours_per_truck,loading_unit_count,cycle_count,actual_tonnes,actual_tonnes_per_day,actual_tonnes_annualized_rate,actual_tonnes_per_truck_period,actual_tonnes_per_truck_day,quantity_reporting_avg,payload,payload_from_quantity_per_cycle,empty_distance_km,loaded_distance_km,empty_travel_minutes,loaded_travel_minutes,empty_speed_kph,loaded_speed_kph,queue_load_minutes,spot_load_minutes,truck_loading_minutes,queue_dump_minutes,spot_dump_minutes,dumping_minutes,cycle_time_minutes,cycle_seconds,rate_tph,modelled_tmm,modelled_tmm_per_day,modelled_tmm_annualized_rate,model_error_tonnes,model_error_pct,calendar_hours,not_required_hours,required_hours,scheduled_hours,scheduled_maintenance_hours,unscheduled_maintenance_hours,available_hours,operational_standby_hours,operating_delay_hours,working_hours,productive_hours,non_productive_hours,full_rate_productive_hours,availability_current,operating_of_available,working_of_available,productive_of_working,tum_required_balance_delta_hours,tum_scheduled_balance_delta_hours,tum_available_balance_delta_hours,tum_operating_balance_delta_hours,tum_working_balance_delta_hours,tum_productive_balance_delta_hours,cycle_balance_delta_minutes,source_quality_flag,source_quality_note
2025-07-01,plan_day,2025-07-01,2025-07-01,1,2025-07-01,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,48.477251303577624,48.477251303577624,48.477251303577624,774.4466463639795,15.975465306689642,,2204.3523463378647,526770.6202569377,526770.6202569377,192271276.39378226,10866.346710917209,10866.346710917209,238.96843040182412,238.96843040182412,238.96843040182412,2.8780749342118,2.8780749342118006,5.470118242711851,7.377180220255068,31.56869529882382,23.40792699879812,3.3768102558333806,0.7566198748030011,2.586806794835541,0.0,0.021744229159411994,1.4902900161016386,21.079569633699904,1264.7741780219942,680.1896847641103,526770.6202569377,526770.6202569377,192271276.39378226,0.0,0.0,1163.454031285863,,,,,,956.7928438260552,,,,,,,0.822372709275498,0.8094193548387094,,,,,,,,,1.0658141036401503e-14,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Jul25
2026-05-04,plan_day,2026-05-04,2026-05-04,1,2026-05-04,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-05,plan_day,2026-05-05,2026-05-05,1,2026-05-05,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-06,plan_day,2026-05-06,2026-05-06,1,2026-05-06,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-07,plan_day,2026-05-07,2026-05-07,1,2026-05-07,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-08,plan_day,2026-05-08,2026-05-08,1,2026-05-08,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-09,plan_day,2026-05-09,2026-05-09,1,2026-05-09,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-10,plan_day,2026-05-10,2026-05-10,1,2026-05-10,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-11,plan_day,2026-05-11,2026-05-11,1,2026-05-11,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-12,plan_day,2026-05-12,2026-05-12,1,2026-05-12,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
2026-05-13,plan_day,2026-05-13,2026-05-13,1,2026-05-13,mtp,Roy Hill Mine,Haulers,CAT 793,CAT793,,,Plan,29.679087004279086,29.679087004279086,29.679087004279086,484.5470107250697,16.326210124159427,,1397.909766308029,335554.46168491675,335554.46168491675,122477378.51499462,11306.091108413713,11306.091108413713,240.04014405818054,240.04014405818054,240.04014405818054,3.0404273221082225,3.0404273221082225,5.9134729107522945,7.890621537576433,30.849154478207574,23.11929908914685,2.630000000000002,0.8300000000000004,2.729673079128944,0.0,0.0035838783397314938,0.800000000000001,20.79735140579741,1247.8410843478446,692.511674321956,335554.46168491675,335554.46168491675,122477378.51499462,0.0,0.0,712.2980881026981,,,,,,589.7393978318898,,,,,,,0.827939043614086,0.821629032258065,,,,,,,,,3.552713678800501e-15,plan,mtp_monthly_prorated_to_days_flat | wet_tonnes_basis | queue_all_to_load | truck_count_and_tum_from_planned_pa_ua | partial_tum_chain | synthetic_daily_detail | pa_ua_revision=Nov25_proxy
