"activity_date","source_type","fleet_display_name","ahs_mode","actual_tonnes","cycle_count","source_truck_count_observed","truck_count","calendar_hours","not_required_hours","required_hours","cyclone_standby_hours","scheduled_maintenance_hours","unscheduled_maintenance_hours","available_hours","operational_standby_hours","operating_hours","operating_delay_hours","payload_from_quantity_per_cycle","quantity_reporting_avg","payload","loaded_distance_km","loaded_speed_kph","empty_distance_km","empty_speed_kph","queue_load_minutes","spot_load_minutes","loaded_travel_minutes","truck_loading_minutes","queue_dump_minutes","spot_dump_minutes","dumping_minutes","empty_travel_minutes","plan_model_scope","source_gross_cycle_minutes","source_availability_pct"
"2025-08-16","actual","CAT793","CONV","210180.0000","888","18","18","353.497500","0.000000","353.497500",,"0.000000","7.814167","345.683333","29.795278","315.888056","19.857500","236.689189189189189189","236.68918919","241.39234234","2.7058050","24.720938407374693","3.0239142","30.10289142403098","3.45","0.7984894259818731","6.567238562091504","2.9112384398874145","1.3333333333333333","0.5037634408602151","0.8181528662420382","6.027156974534397",,,
"2025-08-16","actual","EH4000","CONV","109252.0000","481","14","14","250.786389","0.000000","250.786389",,"0.000000","5.368333","245.418056","21.575556","223.842500","62.626944","227.135135135135135135","227.13513514","231.95821206","2.6965192","26.28126436021659","2.9003434","29.377585809715132","3.2461864406779664","0.6739514348785872","6.156140350877193","3.1511441647597254","2.794402985074627","0.5369142351900973","1.1379396984924623","5.9235842293906815",,,
"2025-08-16","actual","EH5000","AHS","208329.0000","716","11","11","234.161944","0.000000","234.161944",,"0.000000","2.063333","232.098611","0.000000","232.098611","32.482778","290.962290502793296089","290.96229050","291.31815642","2.1719090","26.17727221688441","2.3061334","32.829267069632984","3.3776350461133067","0.9076666666666667","4.978155818540434","2.4905004859086493","1.66123595505618","0.6384514435695539","1.5151676829268292","4.214775910364145",,,
"2025-08-16","actual","EH5000","CONV","169983.0000","585","11","11","346.039722","0.000000","346.039722",,"125.908611","3.594444","216.536667","26.843889","189.692778","14.640556","290.569230769230769231","290.56923077","289.76666667","2.3221692","24.92296399917156","2.4374397","30.523633730204825","3.127491408934708","0.715655577299413","5.590432663010359","2.6027124773960213","1.1963636363636363","0.4760162601626016","1.2762674271229406","4.791250717154331",,,
"2025-08-17","actual","CAT793","AHS","263812.0000","1108","23","23","481.513889","0.000000","481.513889",,"0.000000","2.822500","478.691389","1.384722","477.306667","112.221111","238.097472924187725632","238.09747292","240.43619134","2.6848329","25.146943145853097","2.8567281","28.761149557935056","4.23519367991845","1.137458977965307","6.405946562398175","3.4543673731535005","2.5279747832939323","0.6106971153846154","0.7634831460674156","5.9595561594202895",,,
"2025-08-17","actual","CAT793","CONV","274087.0000","1159","24","24","495.716111","0.000000","495.716111",,"37.825278","6.721389","451.169444","36.884167","414.285278","32.721944","236.485763589301121657","236.48576359","239.88110440","2.6370819","24.8620655471663","2.8156500","27.83377782982344","3.9539228435197225","0.7821640903686088","6.364109759900218","3.018847926267281","1.9724242424242424","0.49763429384560653","0.7673509286412512","6.069567740063823",,,
"2025-08-17","actual","EH4000","CONV","132000.0000","581","13","13","286.855278","0.000000","286.855278",,"23.968611","7.524444","255.362222","22.133333","233.228889","33.068889","227.194492254733218589","227.19449225","231.65611015","2.4141276","25.630309612426487","2.6658860","28.34954429413195","4.272270114942529","0.799889135254989","5.6514204545454545","3.4024473358116483","2.5995098039215687","0.5400414937759337","1.1396369636963695","5.642177466433158",,,
"2025-08-17","actual","EH5000","AHS","169944.0000","584","11","11","270.851944","0.000000","270.851944",,"0.000000","28.497778","242.354167","4.548611","237.805556","40.290000","291.000000000000000000","291.00000000","290.68339041","2.6331007","25.502462408325368","2.7616340","31.119425296637925","4.848765432098765","0.8920654911838791","6.194932844932845","2.3532306763285025","2.1636507936507936","0.6024326101249178","1.5430769230769232","5.324585477415666",,,
"2025-08-17","actual","EH5000","CONV","180033.0000","619","10","10","212.628611","0.000000","212.628611",,"0.000000","0.258333","212.370278","22.111389","190.258889","17.609167","290.844911147011308562","290.84491115","288.81470113","1.9620518","23.970582552388937","2.0563474","28.52941856236018","3.051362007168459","0.6443913320586361","4.91114922813036","2.467258883248731","5.1382352941176475","0.4817643576080521","1.3442865600947305","4.324688346883469",,,
"2025-08-18","actual","CAT793","AHS","353854.0000","1486","28","28","550.645556","0.000000","550.645556",,"0.000000","0.000000","550.645556","0.000000","550.645556","76.984444","238.125168236877523553","238.12516824","240.36561238","2.3625351","23.35202445408434","2.4618246","26.06112239031704","4.257681755829904","1.1768928683631794","6.070227713178295","3.5375","1.5208167770419427","0.666786858974359","0.7482323232323231","5.667809459153655",,,
